home_team,away_team,home_score,away_score,status,date,netsport_id,matchday,season,match_id,result,home_rolling_points_last5,away_rolling_points_last5,home_rolling_points_last10,away_rolling_points_last10,home_gd_trend_last5,away_gd_trend_last5,travel_distance_km,home_squad_value,away_squad_value,squad_value_ratio
TS Galaxy,Stellenbosch,2.0,3.0,FINISHED,2025-02-18,1557327,Matchday 18,2024-2025,1557327,A,11.0,4.0,20.0,9.0,0.8,0.75,1496.21522813951,3680000.0,6080000.0,0.6052631578947368
Sekhukhune United,AmaZulu,4.0,2.0,FINISHED,2025-02-19,1557326,Matchday 18,2024-2025,1557326,H,5.0,10.0,15.0,17.0,0.2,-0.2,674.5546298160202,9700000.0,10880000.0,0.8915441176470589
Marumo Gallants,Mamelodi Sundowns,1.0,3.0,FINISHED,2025-02-19,1557325,Matchday 18,2024-2025,1557325,A,4.0,12.0,8.0,27.0,-0.5,2.0,428.0130608722853,2930000.0,40400000.0,0.07252475247524752
Royal AM,Kaizer Chiefs,,,UPCOMING,2025-02-21,1557322,Matchday 19,2024-2025,1557322,,,7.0,1.0,14.0,,-0.4,497.6487365037908,,16230000.0,
Stellenbosch,Richards Bay,1.0,1.0,FINISHED,2025-02-21,1557323,Matchday 19,2024-2025,1557323,D,7.0,7.0,11.0,11.0,1.25,0.5,1377.396602947712,6080000.0,6880000.0,0.8837209302325582
AmaZulu,Magesi,3.0,0.0,FINISHED,2025-02-22,1557334,Matchday 19,2024-2025,1557334,H,7.0,7.0,14.0,8.0,-0.8,-0.2,683.911466747501,10880000.0,,
Mamelodi Sundowns,TS Galaxy,4.0,1.0,FINISHED,2025-02-22,1557256,Matchday 19,2024-2025,1557256,H,12.0,10.0,27.0,19.0,2.2,0.6,273.38745252065416,40400000.0,3680000.0,10.978260869565217
Chippa United,Sekhukhune United,0.0,1.0,FINISHED,2025-02-22,1557320,Matchday 19,2024-2025,1557320,A,7.0,5.0,11.0,18.0,0.6,0.0,1021.3060443774077,5180000.0,9700000.0,0.534020618556701
Orlando Pirates,Cape Town City,2.0,1.0,FINISHED,2025-02-22,1557321,Matchday 19,2024-2025,1557321,H,6.0,4.0,18.0,13.0,-0.5,-1.0,1250.0122779478036,22330000.0,,
Marumo Gallants,Polokwane City,0.0,0.0,FINISHED,2025-02-23,1557362,Matchday 19,2024-2025,1557362,D,1.0,7.0,5.0,16.0,-1.25,-0.2,666.4603285034987,2930000.0,4680000.0,0.6260683760683761
Stellenbosch,Magesi,2.0,1.0,FINISHED,2025-02-25,1557280,Matchday 24,2024-2025,1557280,H,5.0,7.0,9.0,8.0,0.0,-0.6,1516.3854933784648,6080000.0,,
Sekhukhune United,Mamelodi Sundowns,2.0,4.0,FINISHED,2025-02-26,1557281,Matchday 24,2024-2025,1557281,A,8.0,12.0,18.0,27.0,0.4,2.0,239.01816026096265,9700000.0,40400000.0,0.2400990099009901
Stellenbosch,Polokwane City,1.0,1.0,FINISHED,2025-02-28,1557374,Matchday 20,2024-2025,1557374,D,7.0,5.0,12.0,16.0,0.25,-0.4,1515.760156328165,6080000.0,4680000.0,1.2991452991452992
Mamelodi Sundowns,Kaizer Chiefs,1.0,0.0,FINISHED,2025-03-01,1557372,Matchday 20,2024-2025,1557372,H,12.0,4.0,27.0,13.0,1.8,-0.75,58.65727490670219,40400000.0,16230000.0,2.4892174984596425
Richards Bay,Chippa United,0.0,0.0,FINISHED,2025-03-01,1557370,Matchday 20,2024-2025,1557370,D,8.0,6.0,12.0,10.0,0.75,0.4,617.6414829288439,6880000.0,5180000.0,1.3281853281853282
Magesi,Siwelele,1.0,0.0,FINISHED,2025-03-01,1557373,Matchday 20,2024-2025,1557373,H,6.0,4.0,8.0,11.0,-0.8,-0.4,669.483723717032,,5250000.0,
Marumo Gallants,Orlando Pirates,2.0,0.0,FINISHED,2025-03-01,1557230,Matchday 8,2024-2025,1557230,H,1.0,9.0,6.0,18.0,-1.25,0.0,367.02395017310073,2930000.0,22330000.0,0.13121361397223466
TS Galaxy,Golden Arrows,2.0,0.0,FINISHED,2025-03-01,1557371,Matchday 20,2024-2025,1557371,H,7.0,5.0,16.0,13.0,-0.4,-0.75,501.2492909934793,3680000.0,6830000.0,0.5387994143484627
AmaZulu,Cape Town City,2.0,0.0,FINISHED,2025-03-02,1557368,Matchday 20,2024-2025,1557368,H,10.0,1.0,17.0,10.0,0.8,-1.4,1273.874589325814,10880000.0,,
Sekhukhune United,Royal AM,,,UPCOMING,2025-03-02,1557369,Matchday 20,2024-2025,1557369,,7.0,,15.0,0.0,0.0,,680.0544179606063,9700000.0,,
Marumo Gallants,Stellenbosch,0.0,1.0,FINISHED,2025-03-04,1557367,Matchday 21,2024-2025,1557367,A,4.0,8.0,9.0,13.0,-0.6,0.2,875.4385978904638,2930000.0,6080000.0,0.4819078947368421
Kaizer Chiefs,Magesi,1.0,0.0,FINISHED,2025-03-04,1557366,Matchday 21,2024-2025,1557366,H,4.0,9.0,10.0,11.0,-0.75,0.0,300.0781538760699,16230000.0,,
Chippa United,Orlando Pirates,0.0,1.0,FINISHED,2025-03-05,1557361,Matchday 21,2024-2025,1557361,A,7.0,9.0,8.0,15.0,0.6,-0.4,753.3552243406666,5180000.0,22330000.0,0.23197492163009403
Polokwane City,Royal AM,,,UPCOMING,2025-03-05,1557363,Matchday 21,2024-2025,1557363,,3.0,,14.0,0.0,-0.6,,680.0507766550901,4680000.0,,
Richards Bay,Sekhukhune United,2.0,1.0,FINISHED,2025-03-05,1557317,Matchday 21,2024-2025,1557317,H,8.0,7.0,13.0,14.0,0.75,0.25,594.6220991882807,6880000.0,9700000.0,0.709278350515464
Cape Town City,TS Galaxy,1.0,1.0,FINISHED,2025-03-05,1557360,Matchday 21,2024-2025,1557360,D,1.0,9.0,10.0,18.0,-1.4,0.0,1528.712355504249,,3680000.0,
Golden Arrows,Mamelodi Sundowns,1.0,1.0,FINISHED,2025-03-05,1557346,Matchday 21,2024-2025,1557346,D,2.0,12.0,10.0,27.0,-1.5,1.4,537.6085491295763,6830000.0,40400000.0,0.16905940594059407
Siwelele,AmaZulu,0.0,0.0,FINISHED,2025-03-05,1557365,Matchday 21,2024-2025,1557365,D,4.0,10.0,11.0,17.0,-0.4,1.0,469.9550370235814,5250000.0,10880000.0,0.48253676470588236
TS Galaxy,Siwelele,3.0,1.0,FINISHED,2025-03-11,1557359,Matchday 22,2024-2025,1557359,H,7.0,5.0,16.0,9.0,-0.2,-0.2,620.8932044419288,3680000.0,5250000.0,0.700952380952381
Royal AM,Chippa United,,,UPCOMING,2025-03-11,1557356,Matchday 22,2024-2025,1557356,,,4.0,0.0,8.0,,-0.2,444.9043999405845,,5180000.0,
Stellenbosch,Orlando Pirates,0.0,0.0,FINISHED,2025-03-11,1557357,Matchday 22,2024-2025,1557357,D,11.0,9.0,15.0,18.0,0.6,-0.4,1220.6858842275062,6080000.0,22330000.0,0.2722794446932378
Mamelodi Sundowns,AmaZulu,2.0,0.0,FINISHED,2025-03-11,1557358,Matchday 22,2024-2025,1557358,H,13.0,10.0,25.0,17.0,1.6,1.0,530.738182466435,40400000.0,10880000.0,3.713235294117647
Magesi,Richards Bay,1.0,0.0,FINISHED,2025-03-11,1557355,Matchday 22,2024-2025,1557355,H,6.0,8.0,10.0,13.0,-0.6,0.75,605.0542792381086,,6880000.0,
Kaizer Chiefs,Cape Town City,0.0,0.0,FINISHED,2025-03-12,1557354,Matchday 22,2024-2025,1557354,D,6.0,1.0,13.0,8.0,-0.5,-1.4,1253.9829474188039,16230000.0,,
Marumo Gallants,Sekhukhune United,1.0,2.0,FINISHED,2025-03-12,1557353,Matchday 22,2024-2025,1557353,A,4.0,6.0,9.0,11.0,-0.6,0.0,666.410273920029,2930000.0,9700000.0,0.3020618556701031
Polokwane City,Golden Arrows,0.0,1.0,FINISHED,2025-03-12,1557352,Matchday 22,2024-2025,1557352,A,2.0,2.0,11.0,8.0,-0.75,-1.5,686.9358434887893,4680000.0,6830000.0,0.6852122986822841
Royal AM,Siwelele,,,UPCOMING,2025-03-14,1557351,Matchday 23,2024-2025,1557351,,,5.0,,6.0,,0.0,456.58950795785546,,5250000.0,
AmaZulu,TS Galaxy,1.0,2.0,FINISHED,2025-03-14,1557350,Matchday 23,2024-2025,1557350,A,7.0,7.0,17.0,18.0,0.2,0.0,485.7237565219576,10880000.0,3680000.0,2.9565217391304346
Magesi,Golden Arrows,1.0,0.0,FINISHED,2025-03-15,1557349,Matchday 23,2024-2025,1557349,H,6.0,5.0,13.0,11.0,-0.6,-0.25,696.1518864947277,,6830000.0,
Cape Town City,Marumo Gallants,0.0,1.0,FINISHED,2025-03-15,1557364,Matchday 23,2024-2025,1557364,A,2.0,4.0,6.0,8.0,-1.0,-0.4,908.4018379382446,,2930000.0,
Chippa United,Polokwane City,2.0,0.0,FINISHED,2025-03-15,1557319,Matchday 23,2024-2025,1557319,H,4.0,2.0,8.0,10.0,0.0,-0.5,1021.3306183362473,5180000.0,4680000.0,1.106837606837607
Sekhukhune United,Stellenbosch,1.0,2.0,FINISHED,2025-03-16,1557284,Matchday 23,2024-2025,1557284,A,6.0,9.0,11.0,16.0,-0.25,0.4,1515.6973046794312,9700000.0,6080000.0,1.5953947368421053
Richards Bay,Kaizer Chiefs,2.0,0.0,FINISHED,2025-03-16,1557285,Matchday 23,2024-2025,1557285,H,5.0,4.0,13.0,11.0,0.0,-0.75,489.1277826434645,6880000.0,16230000.0,0.4239063462723352
Orlando Pirates,Mamelodi Sundowns,2.0,1.0,FINISHED,2025-03-16,1557272,Matchday 23,2024-2025,1557272,H,7.0,13.0,16.0,25.0,-0.6,1.6,61.05551098911179,22330000.0,40400000.0,0.5527227722772278
Orlando Pirates,Royal AM,,,UPCOMING,2025-03-29,1557282,Matchday 24,2024-2025,1557282,,10.0,,16.0,,0.2,,501.29312065190766,22330000.0,,
Golden Arrows,Kaizer Chiefs,2.0,1.0,FINISHED,2025-03-29,1557278,Matchday 24,2024-2025,1557278,H,4.0,4.0,10.0,11.0,-0.5,-0.5,504.272327791487,6830000.0,16230000.0,0.4208256315465188
Magesi,Stellenbosch,1.0,0.0,FINISHED,2025-03-29,1557152,Matchday 8,2024-2025,1557152,H,9.0,11.0,16.0,16.0,0.2,0.6,1516.3854933784648,,6080000.0,
Chippa United,AmaZulu,2.0,1.0,FINISHED,2025-03-29,1557283,Matchday 24,2024-2025,1557283,H,4.0,7.0,11.0,14.0,0.0,0.4,461.27259629164047,5180000.0,10880000.0,0.47610294117647056
TS Galaxy,Marumo Gallants,1.0,2.0,FINISHED,2025-03-30,1557276,Matchday 24,2024-2025,1557276,A,10.0,7.0,20.0,8.0,0.4,0.2,620.8932044419288,3680000.0,2930000.0,1.2559726962457338
Siwelele,Cape Town City,0.0,0.0,FINISHED,2025-03-30,1557277,Matchday 24,2024-2025,1557277,D,4.0,2.0,5.0,6.0,0.0,-0.8,908.4018379382446,5250000.0,,
Polokwane City,Richards Bay,3.0,1.0,FINISHED,2025-03-30,1557279,Matchday 24,2024-2025,1557279,H,2.0,8.0,9.0,15.0,-0.75,0.4,594.599100630916,4680000.0,6880000.0,0.6802325581395349
AmaZulu,Richards Bay,1.0,0.0,FINISHED,2025-04-04,1557275,Matchday 25,2024-2025,1557275,H,4.0,7.0,14.0,15.0,-0.4,0.0,156.37380129368893,10880000.0,6880000.0,1.5813953488372092
Golden Arrows,Chippa United,0.0,0.0,FINISHED,2025-04-05,1557288,Matchday 25,2024-2025,1557288,D,7.0,7.0,12.0,13.0,-0.2,0.5,441.1636950664042,6830000.0,5180000.0,1.3185328185328185
Kaizer Chiefs,TS Galaxy,1.0,1.0,FINISHED,2025-04-05,1557287,Matchday 25,2024-2025,1557287,D,4.0,10.0,8.0,17.0,-0.6,0.8,307.1715110310044,16230000.0,3680000.0,4.4103260869565215
Marumo Gallants,Siwelele,1.0,1.0,FINISHED,2025-04-05,1557273,Matchday 25,2024-2025,1557273,D,9.0,2.0,10.0,6.0,0.4,-0.75,0.0,2930000.0,5250000.0,0.5580952380952381
Royal AM,Magesi,,,UPCOMING,2025-04-05,1557270,Matchday 25,2024-2025,1557270,,,12.0,,18.0,,0.6,689.2601499614676,,,
Polokwane City,Orlando Pirates,0.0,1.0,FINISHED,2025-04-05,1557269,Matchday 25,2024-2025,1557269,A,4.0,7.0,9.0,16.0,-0.25,0.0,300.07367905105605,4680000.0,22330000.0,0.2095835199283475
Cape Town City,Sekhukhune United,1.0,2.0,FINISHED,2025-04-06,1557268,Matchday 25,2024-2025,1557268,A,3.0,3.0,4.0,11.0,-0.6,-0.75,1543.6679540867367,,9700000.0,
Stellenbosch,AmaZulu,1.0,0.0,FINISHED,2025-04-15,1557262,Matchday 26,2024-2025,1557262,H,8.0,4.0,15.0,14.0,0.2,-0.6,1234.5377123884953,6080000.0,10880000.0,0.5588235294117647
Royal AM,Mamelodi Sundowns,,,UPCOMING,2025-04-18,1557267,Matchday 26,2024-2025,1557267,,,10.0,,22.0,,0.8,530.8250357544052,,40400000.0,
Richards Bay,Cape Town City,1.0,0.0,FINISHED,2025-04-18,1557266,Matchday 26,2024-2025,1557266,H,6.0,3.0,14.0,4.0,-0.2,-0.4,1415.8509158453583,6880000.0,,
Sekhukhune United,Polokwane City,2.0,0.0,FINISHED,2025-04-19,1557263,Matchday 26,2024-2025,1557263,H,6.0,3.0,13.0,6.0,0.0,-0.5,0.08283526967326009,9700000.0,4680000.0,2.072649572649573
Marumo Gallants,Golden Arrows,1.0,1.0,FINISHED,2025-04-19,1557265,Matchday 26,2024-2025,1557265,D,7.0,8.0,11.0,10.0,0.0,0.2,459.8354704753759,2930000.0,6830000.0,0.4289897510980966
Chippa United,Kaizer Chiefs,0.0,0.0,FINISHED,2025-04-19,1557264,Matchday 26,2024-2025,1557264,D,7.0,5.0,14.0,9.0,0.5,-0.4,753.05841286102,5180000.0,16230000.0,0.31916204559457795
Magesi,TS Galaxy,2.0,1.0,FINISHED,2025-04-20,1557261,Matchday 26,2024-2025,1557261,H,9.0,8.0,18.0,17.0,0.5,0.4,236.977316740276,,3680000.0,
Cape Town City,Royal AM,,,UPCOMING,2025-04-26,1557316,Matchday 27,2024-2025,1557316,,2.0,,3.0,,-0.6,,1256.623529163144,,,
Kaizer Chiefs,Marumo Gallants,1.0,2.0,FINISHED,2025-04-26,1557274,Matchday 27,2024-2025,1557274,A,3.0,8.0,9.0,12.0,-0.6,0.2,369.4351841819827,16230000.0,2930000.0,5.539249146757679
Golden Arrows,AmaZulu,0.0,1.0,FINISHED,2025-04-26,1557313,Matchday 27,2024-2025,1557313,A,8.0,3.0,10.0,13.0,0.2,-0.8,20.109034086532077,6830000.0,10880000.0,0.6277573529411765
Polokwane City,Siwelele,1.0,1.0,FINISHED,2025-04-26,1557302,Matchday 27,2024-2025,1557302,D,3.0,3.0,5.0,7.0,-0.8,-0.5,666.4603285034987,4680000.0,5250000.0,0.8914285714285715
TS Galaxy,Sekhukhune United,1.0,1.0,FINISHED,2025-04-27,1557312,Matchday 27,2024-2025,1557312,D,7.0,9.0,14.0,16.0,0.2,0.4,225.8571765261528,3680000.0,9700000.0,0.37938144329896906
Stellenbosch,Chippa United,1.0,0.0,FINISHED,2025-04-30,1557154,Matchday 27,2024-2025,1557154,H,10.0,8.0,18.0,12.0,0.4,0.75,843.8903781142693,6080000.0,5180000.0,1.1737451737451738
Mamelodi Sundowns,Richards Bay,3.0,0.0,FINISHED,2025-04-30,1557315,Matchday 27,2024-2025,1557315,H,7.0,6.0,19.0,14.0,0.5,-0.2,504.13032975002403,40400000.0,6880000.0,5.872093023255814
Orlando Pirates,Sekhukhune United,0.0,1.0,FINISHED,2025-04-30,1557167,Matchday 10,2024-2025,1557167,A,10.0,10.0,19.0,16.0,0.75,0.6,300.02049415232636,22330000.0,9700000.0,2.302061855670103
AmaZulu,Polokwane City,1.0,1.0,FINISHED,2025-05-02,1557310,Matchday 28,2024-2025,1557310,D,6.0,4.0,13.0,6.0,-0.2,-0.6,674.548969699843,10880000.0,4680000.0,2.324786324786325
Royal AM,Marumo Gallants,,,UPCOMING,2025-05-02,1557311,Matchday 28,2024-2025,1557311,,,11.0,,15.0,,0.6,456.58950795785546,,2930000.0,
Golden Arrows,Stellenbosch,0.0,3.0,FINISHED,2025-05-03,1557305,Matchday 28,2024-2025,1557305,A,5.0,10.0,10.0,21.0,-0.2,0.4,1216.5174700019006,6830000.0,6080000.0,1.1233552631578947
Kaizer Chiefs,Orlando Pirates,1.0,2.0,FINISHED,2025-05-03,1557309,Matchday 28,2024-2025,1557309,A,2.0,7.0,6.0,16.0,-0.8,0.25,5.978268699146683,16230000.0,22330000.0,0.7268248992386923
Cape Town City,Mamelodi Sundowns,0.0,2.0,FINISHED,2025-05-03,1557286,Matchday 28,2024-2025,1557286,A,1.0,7.0,3.0,19.0,-0.75,1.0,1309.0092023555278,,40400000.0,
Siwelele,Chippa United,2.0,0.0,FINISHED,2025-05-03,1557308,Matchday 28,2024-2025,1557308,H,3.0,8.0,8.0,12.0,-0.5,0.4,454.90581570858905,5250000.0,5180000.0,1.0135135135135136
Magesi,Sekhukhune United,1.0,1.0,FINISHED,2025-05-03,1557307,Matchday 28,2024-2025,1557307,D,12.0,10.0,18.0,16.0,1.0,0.6,11.174947881982355,,9700000.0,
TS Galaxy,Richards Bay,0.0,1.0,FINISHED,2025-05-04,1557306,Matchday 28,2024-2025,1557306,A,5.0,6.0,12.0,11.0,-0.2,-0.6,381.57695986500306,3680000.0,6880000.0,0.5348837209302325
Golden Arrows,Orlando Pirates,1.0,2.0,FINISHED,2025-05-06,1557324,Matchday 18,2024-2025,1557324,A,5.0,9.0,9.0,16.0,-0.6,0.5,507.8973058318857,6830000.0,22330000.0,0.3058665472458576
Mamelodi Sundowns,Chippa United,3.0,0.0,FINISHED,2025-05-07,1557157,Matchday 9,2024-2025,1557157,H,9.0,5.0,22.0,9.0,1.5,-0.4,807.1414964025447,40400000.0,5180000.0,7.7992277992278
Mamelodi Sundowns,Stellenbosch,3.0,0.0,FINISHED,2025-05-11,1557271,Matchday 25,2024-2025,1557271,H,9.0,12.0,22.0,21.0,1.75,1.0,1280.0575148753778,40400000.0,6080000.0,6.644736842105263
Orlando Pirates,Golden Arrows,3.0,0.0,FINISHED,2025-05-13,1557162,Matchday 9,2024-2025,1557162,H,9.0,2.0,19.0,9.0,0.5,-1.0,507.8973058318857,22330000.0,6830000.0,3.269399707174231
Chippa United,Mamelodi Sundowns,0.0,3.0,FINISHED,2025-05-14,1557292,Matchday 30,2024-2025,1557292,A,2.0,12.0,9.0,22.0,-1.2,2.75,807.1414964025447,5180000.0,40400000.0,0.12821782178217822
Orlando Pirates,TS Galaxy,1.0,1.0,FINISHED,2025-05-17,1557300,Matchday 29,2024-2025,1557300,D,12.0,2.0,19.0,12.0,1.0,-0.6,312.8377902530316,22330000.0,3680000.0,6.067934782608695
Sekhukhune United,Kaizer Chiefs,1.0,1.0,FINISHED,2025-05-17,1557377,Matchday 29,2024-2025,1557377,D,11.0,2.0,14.0,6.0,0.8,-0.6,297.22531271282986,9700000.0,16230000.0,0.5976586568083796
Stellenbosch,Siwelele,2.0,1.0,FINISHED,2025-05-17,1557297,Matchday 29,2024-2025,1557297,H,9.0,6.0,20.0,11.0,0.2,0.5,875.4385978904638,6080000.0,5250000.0,1.158095238095238
Richards Bay,Golden Arrows,0.0,0.0,FINISHED,2025-05-17,1557298,Matchday 29,2024-2025,1557298,D,6.0,1.0,14.0,9.0,-0.8,-1.6,176.48139239943563,6880000.0,6830000.0,1.007320644216691
Polokwane City,Cape Town City,0.0,2.0,FINISHED,2025-05-17,1557299,Matchday 29,2024-2025,1557299,A,5.0,1.0,7.0,3.0,-0.2,-1.0,1543.7319474521614,4680000.0,,
Marumo Gallants,Chippa United,1.0,1.0,FINISHED,2025-05-17,1557301,Matchday 29,2024-2025,1557301,D,8.0,1.0,15.0,8.0,0.5,-1.8,454.90581570858905,2930000.0,5180000.0,0.5656370656370656
Royal AM,AmaZulu,,,UPCOMING,2025-05-17,1557303,Matchday 29,2024-2025,1557303,,,7.0,,14.0,,0.0,17.3943183164239,,10880000.0,
Mamelodi Sundowns,Magesi,2.0,0.0,FINISHED,2025-05-18,1557296,Matchday 29,2024-2025,1557296,H,15.0,10.0,22.0,16.0,2.8,0.75,241.6252502807211,40400000.0,,
Siwelele,Orlando Pirates,0.0,1.0,FINISHED,2025-05-20,1557260,Matchday 26,2024-2025,1557260,A,6.0,10.0,10.0,20.0,0.2,0.8,367.02395017310073,5250000.0,22330000.0,0.23510971786833856
Cape Town City,Stellenbosch,0.0,0.0,FINISHED,2025-05-24,1557294,Matchday 30,2024-2025,1557294,D,3.0,12.0,6.0,20.0,-0.5,0.6,42.85210673528772,,6080000.0,
Kaizer Chiefs,Polokwane City,0.0,0.0,FINISHED,2025-05-24,1557291,Matchday 30,2024-2025,1557291,D,3.0,2.0,7.0,6.0,-0.4,-1.0,297.2773652263127,16230000.0,4680000.0,3.467948717948718
Golden Arrows,Sekhukhune United,3.0,2.0,FINISHED,2025-05-24,1557295,Matchday 30,2024-2025,1557295,H,1.0,9.0,9.0,15.0,-1.6,0.6,686.9395752773827,6830000.0,9700000.0,0.7041237113402062
Magesi,Marumo Gallants,1.0,1.0,FINISHED,2025-05-24,1557290,Matchday 30,2024-2025,1557290,D,7.0,6.0,16.0,15.0,0.0,0.25,669.483723717032,,2930000.0,
Siwelele,Richards Bay,0.0,2.0,FINISHED,2025-05-24,1557289,Matchday 30,2024-2025,1557289,A,5.0,7.0,7.0,14.0,0.0,-0.4,568.4884950647302,5250000.0,6880000.0,0.7630813953488372
AmaZulu,Orlando Pirates,1.0,1.0,FINISHED,2025-05-24,1557304,Matchday 30,2024-2025,1557304,D,7.0,13.0,11.0,20.0,0.25,1.2,503.02317226140366,10880000.0,22330000.0,0.4872369010300045
TS Galaxy,Royal AM,,,UPCOMING,2025-05-24,1557293,Matchday 30,2024-2025,1557293,,3.0,,13.0,,-0.4,,494.69623894305175,3680000.0,,
Orlando Pirates,Magesi,1.0,1.0,FINISHED,2025-05-28,1557259,Matchday 27,2024-2025,1557259,D,11.0,5.0,20.0,17.0,1.0,-0.25,302.680704101384,22330000.0,,
Siwelele,Golden Arrows,1.0,1.0,FINISHED,2025-05-29,1557376,Matchday 19,2024-2025,1557376,D,4.0,4.0,7.0,9.0,-0.4,-1.2,459.8354704753759,5250000.0,6830000.0,0.7686676427525623
Polokwane City,Magesi,0.0,0.0,FINISHED,2025-08-09,1634281,Matchday 1,2025-2026,1634281,D,3.0,6.0,6.0,15.0,-0.8,-0.2,11.225364333413253,4680000.0,,
AmaZulu,Orbit College,1.0,0.0,FINISHED,2025-08-09,1634268,Matchday 1,2025-2026,1634268,H,5.0,,9.0,,0.0,,596.0580790920137,10880000.0,,
Richards Bay,Marumo Gallants,1.0,2.0,FINISHED,2025-08-09,1634280,Matchday 1,2025-2026,1634280,A,10.0,6.0,16.0,13.0,0.2,0.25,568.4884950647302,6880000.0,2930000.0,2.348122866894198
Siwelele,Golden Arrows,3.0,1.0,FINISHED,2025-08-09,1634278,Matchday 1,2025-2026,1634278,H,4.0,5.0,7.0,10.0,-0.4,-0.6,459.8354704753759,5250000.0,6830000.0,0.7686676427525623
Chippa United,Mamelodi Sundowns,1.0,1.0,FINISHED,2025-08-09,1634254,Matchday 1,2025-2026,1634254,D,1.0,15.0,9.0,22.0,-1.8,2.6,807.1414964025447,5180000.0,40400000.0,0.12821782178217822
Orlando Pirates,Sekhukhune United,0.0,1.0,FINISHED,2025-08-09,1634279,Matchday 1,2025-2026,1634279,A,9.0,6.0,18.0,15.0,0.8,0.0,300.02049415232636,22330000.0,9700000.0,2.302061855670103
TS Galaxy,Durban City,0.0,2.0,FINISHED,2025-08-10,1634277,Matchday 1,2025-2026,1634277,A,2.0,,10.0,,-0.5,,494.69623894305175,3680000.0,6830000.0,0.5387994143484627
Stellenbosch,Kaizer Chiefs,0.0,2.0,FINISHED,2025-08-10,1634276,Matchday 1,2025-2026,1634276,A,10.0,3.0,20.0,8.0,0.4,-0.4,1224.541902196886,6080000.0,16230000.0,0.37461491065927294
Mamelodi Sundowns,AmaZulu,2.0,0.0,FINISHED,2025-08-12,1634275,Matchday 2,2025-2026,1634275,H,13.0,8.0,22.0,11.0,2.2,0.5,530.738182466435,40400000.0,10880000.0,3.713235294117647
Marumo Gallants,Orlando Pirates,2.0,1.0,FINISHED,2025-08-12,1634274,Matchday 2,2025-2026,1634274,H,8.0,6.0,16.0,18.0,0.5,0.0,367.02395017310073,2930000.0,22330000.0,0.13121361397223466
Orbit College,Siwelele,1.0,0.0,FINISHED,2025-08-12,1634273,Matchday 2,2025-2026,1634273,H,0.0,4.0,0.0,10.0,-1.0,-0.4,403.07345630209915,,5250000.0,
Magesi,Stellenbosch,1.0,1.0,FINISHED,2025-08-13,1634269,Matchday 2,2025-2026,1634269,D,4.0,7.0,16.0,17.0,-0.4,-0.2,1516.3854933784648,,6080000.0,
Kaizer Chiefs,Polokwane City,1.0,0.0,FINISHED,2025-08-13,1634283,Matchday 2,2025-2026,1634283,H,5.0,4.0,8.0,7.0,0.0,-0.4,297.2773652263127,16230000.0,4680000.0,3.467948717948718
Golden Arrows,Richards Bay,1.0,0.0,FINISHED,2025-08-13,1634271,Matchday 2,2025-2026,1634271,H,5.0,7.0,7.0,13.0,-0.8,-0.2,176.48139239943563,6830000.0,6880000.0,0.9927325581395349
Sekhukhune United,TS Galaxy,1.0,0.0,FINISHED,2025-08-13,1634284,Matchday 2,2025-2026,1634284,H,8.0,2.0,18.0,9.0,0.2,-0.75,225.8571765261528,9700000.0,3680000.0,2.635869565217391
Durban City,Chippa United,1.0,0.0,FINISHED,2025-08-13,1634272,Matchday 2,2025-2026,1634272,H,3.0,2.0,3.0,10.0,2.0,-1.6,444.9043999405845,6830000.0,5180000.0,1.3185328185328185
Chippa United,TS Galaxy,1.0,4.0,FINISHED,2025-08-19,1634267,Matchday 3,2025-2026,1634267,A,2.0,1.0,7.0,6.0,-1.4,-1.0,888.662992481296,5180000.0,3680000.0,1.4076086956521738
Kaizer Chiefs,Richards Bay,1.0,0.0,FINISHED,2025-08-19,1634265,Matchday 3,2025-2026,1634265,H,8.0,7.0,10.0,13.0,0.4,0.2,489.1277826434645,16230000.0,6880000.0,2.359011627906977
Siwelele,Polokwane City,0.0,1.0,FINISHED,2025-08-19,1634263,Matchday 3,2025-2026,1634263,A,4.0,3.0,10.0,7.0,-0.4,-0.6,666.4603285034987,5250000.0,4680000.0,1.1217948717948718
Durban City,Golden Arrows,1.0,1.0,FINISHED,2025-08-19,1634266,Matchday 3,2025-2026,1634266,D,6.0,8.0,6.0,9.0,1.5,0.0,6.925397570849175,6830000.0,6830000.0,1.0
Orbit College,Sekhukhune United,0.0,3.0,FINISHED,2025-08-19,1634264,Matchday 3,2025-2026,1634264,A,3.0,8.0,3.0,18.0,0.0,0.2,297.2839702298305,,9700000.0,
Magesi,Mamelodi Sundowns,0.0,2.0,FINISHED,2025-08-20,1634261,Matchday 3,2025-2026,1634261,A,4.0,13.0,14.0,22.0,-0.4,2.0,241.6252502807211,,40400000.0,
Orlando Pirates,Stellenbosch,1.0,0.0,FINISHED,2025-08-20,1634260,Matchday 3,2025-2026,1634260,H,5.0,5.0,15.0,17.0,-0.2,-0.8,1220.6858842275062,22330000.0,6080000.0,3.6726973684210527
AmaZulu,Marumo Gallants,1.0,0.0,FINISHED,2025-08-20,1634262,Matchday 3,2025-2026,1634262,H,5.0,8.0,11.0,19.0,-0.25,0.5,469.9550370235814,10880000.0,2930000.0,3.7133105802047783
