home_team,away_team,home_score,away_score,status,date,netsport_id,matchday,season
Chippa United FC,Kaizer Chiefs,1,3,FINISHED,02/04/2022,1297652,Matchday 23,2021-2022
Golden Arrows,Siwelele FC,3,2,FINISHED,02/04/2022,1297665,Matchday 23,2021-2022
Cape Town City,Baroka FC,5,1,FINISHED,03/04/2022,1297586,Matchday 23,2021-2022
Maritzburg United,Swallows FC,1,1,FINISHED,12/04/2022,1297620,Matchday 23,2021-2022
Siwelele FC,Chippa United FC,1,1,FINISHED,05/04/2022,1297583,Matchday 24,2021-2022
Kaizer Chiefs,TS Galaxy,0,0,FINISHED,05/04/2022,1297584,Matchday 24,2021-2022
Baroka FC,AmaZulu FC,0,1,FINISHED,06/04/2022,1297578,Matchday 24,2021-2022
Royal AM,Marumo Gallants,2,0,FINISHED,06/04/2022,1297579,Matchday 24,2021-2022
Golden Arrows,Stellenbosch,0,2,FINISHED,06/04/2022,1297582,Matchday 24,2021-2022
Sekhukhune United,Orlando Pirates,0,1,FINISHED,06/04/2022,1297577,Matchday 24,2021-2022
Swallows FC,Mamelodi Sundowns,2,4,FINISHED,06/04/2022,1297581,Matchday 24,2021-2022
Maritzburg United,Cape Town City,0,1,FINISHED,06/04/2022,1297580,Matchday 24,2021-2022
Mamelodi Sundowns,Golden Arrows,6,0,FINISHED,12/04/2022,1297569,Matchday 25,2021-2022
Baroka FC,Orlando Pirates,0,0,FINISHED,12/04/2022,1297576,Matchday 25,2021-2022
Sekhukhune United,TS Galaxy,0,1,FINISHED,16/04/2022,1297574,Matchday 25,2021-2022
AmaZulu FC,Maritzburg United,1,0,FINISHED,16/04/2022,1297588,Matchday 25,2021-2022
Cape Town City,Royal AM,1,1,FINISHED,16/04/2022,1297572,Matchday 25,2021-2022
Kaizer Chiefs,Siwelele FC,0,1,FINISHED,16/04/2022,1297589,Matchday 25,2021-2022
Chippa United FC,Stellenbosch,1,0,FINISHED,17/04/2022,1297571,Matchday 25,2021-2022
Marumo Gallants,Swallows FC,1,1,FINISHED,17/04/2022,1297570,Matchday 25,2021-2022
Golden Arrows,Sekhukhune United,0,0,FINISHED,23/04/2022,1297566,Matchday 26,2021-2022
TS Galaxy,Maritzburg United,1,1,FINISHED,23/04/2022,1297565,Matchday 26,2021-2022
Stellenbosch,Kaizer Chiefs,1,0,FINISHED,23/04/2022,1297564,Matchday 26,2021-2022
Marumo Gallants,Siwelele FC,0,0,FINISHED,23/04/2022,1297567,Matchday 26,2021-2022
Swallows FC,Baroka FC,3,2,FINISHED,24/04/2022,1297562,Matchday 26,2021-2022
Royal AM,AmaZulu FC,0,0,FINISHED,24/04/2022,1297563,Matchday 26,2021-2022
Orlando Pirates,Chippa United FC,0,0,FINISHED,27/04/2022,1297568,Matchday 26,2021-2022
Mamelodi Sundowns,Cape Town City,0,0,FINISHED,27/04/2022,1297561,Matchday 26,2021-2022
TS Galaxy,Orlando Pirates,1,0,FINISHED,02/05/2022,1297560,Matchday 27,2021-2022
Siwelele FC,Stellenbosch,0,0,FINISHED,03/05/2022,1297617,Matchday 27,2021-2022
Swallows FC,AmaZulu FC,0,1,FINISHED,03/05/2022,1297575,Matchday 27,2021-2022
Sekhukhune United,Mamelodi Sundowns,0,2,FINISHED,03/05/2022,1297616,Matchday 27,2021-2022
Kaizer Chiefs,Marumo Gallants,1,0,FINISHED,03/05/2022,1297603,Matchday 27,2021-2022
Baroka FC,Golden Arrows,1,0,FINISHED,04/05/2022,1297613,Matchday 27,2021-2022
Chippa United FC,Cape Town City,0,0,FINISHED,04/05/2022,1297615,Matchday 27,2021-2022
Maritzburg United,Royal AM,1,0,FINISHED,04/05/2022,1297614,Matchday 27,2021-2022
Siwelele FC,Swallows FC,2,2,FINISHED,06/05/2022,1297612,Matchday 28,2021-2022
Marumo Gallants,Golden Arrows,0,0,FINISHED,07/05/2022,1297611,Matchday 28,2021-2022
Chippa United FC,Baroka FC,2,2,FINISHED,07/05/2022,1297610,Matchday 28,2021-2022
Stellenbosch,Maritzburg United,1,1,FINISHED,07/05/2022,1297608,Matchday 28,2021-2022
AmaZulu FC,Sekhukhune United,0,0,FINISHED,07/05/2022,1297609,Matchday 28,2021-2022
Cape Town City,TS Galaxy,2,0,FINISHED,07/05/2022,1297607,Matchday 28,2021-2022
Kaizer Chiefs,Mamelodi Sundowns,1,1,FINISHED,08/05/2022,1297587,Matchday 28,2021-2022
Royal AM,Orlando Pirates,2,2,FINISHED,27/05/2022,1297606,Matchday 28,2021-2022
Cape Town City,AmaZulu FC,0,0,FINISHED,14/05/2022,1297604,Matchday 29,2021-2022
Swallows FC,Chippa United FC,0,0,FINISHED,14/05/2022,1297597,Matchday 29,2021-2022
TS Galaxy,Marumo Gallants,0,0,FINISHED,14/05/2022,1297599,Matchday 29,2021-2022
Mamelodi Sundowns,Stellenbosch,0,3,FINISHED,14/05/2022,1297600,Matchday 29,2021-2022
Baroka FC,Siwelele FC,3,1,FINISHED,14/05/2022,1297602,Matchday 29,2021-2022
Golden Arrows,Royal AM,2,2,FINISHED,14/05/2022,1297601,Matchday 29,2021-2022
Sekhukhune United,Kaizer Chiefs,0,1,FINISHED,14/05/2022,1297678,Matchday 29,2021-2022
Orlando Pirates,Maritzburg United,4,1,FINISHED,24/05/2022,1297598,Matchday 29,2021-2022
Marumo Gallants,Sekhukhune United,2,2,FINISHED,21/05/2022,1297590,Matchday 30,2021-2022
Maritzburg United,Baroka FC,1,0,FINISHED,21/05/2022,1297591,Matchday 30,2021-2022
Kaizer Chiefs,Swallows FC,2,2,FINISHED,21/05/2022,1297593,Matchday 30,2021-2022
Stellenbosch,Cape Town City,1,0,FINISHED,21/05/2022,1297596,Matchday 30,2021-2022
Chippa United FC,TS Galaxy,0,1,FINISHED,21/05/2022,1297595,Matchday 30,2021-2022
Royal AM,Mamelodi Sundowns,2,3,FINISHED,23/05/2022,1297605,Matchday 30,2021-2022
AmaZulu FC,Golden Arrows,1,2,FINISHED,24/05/2022,1297592,Matchday 30,2021-2022
Siwelele FC,Orlando Pirates,2,0,FINISHED,30/05/2022,1297594,Matchday 30,2021-2022
